Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	48379386	0.315692	66.83164989483161
chr22	48379821	0.310104	66.83178722085161
chr22	48379885	0.305912	66.83180706750761
chr22	48379988	0.310933	66.83183857644362
chr22	48380060	2.944852	66.83186096361962
chr22	48380232	0.274638	66.83236747816362
chr22	48380420	0.314811	66.83241911010762
chr22	48381024	0.269227	66.83260925595162
chr22	48381085	0.269227	66.83262567879862
chr22	48381283	0.269207	66.83267898574462
chr22	48382379	0.551959	66.83297403661662
chr22	48383531	0.026038	66.83360989338462
chr22	48385641	0.024869	66.83366483356461
chr22	48388223	0.07695	66.83372904532261
chr22	48388346	0.119099	66.83373851017261
chr22	48388445	0.159903	66.8337503009736
chr22	48389904	0.191728	66.8339835994506
chr22	48389988	0.693638	66.8339997046026
chr22	48390769	0.384486	66.83454143588061
chr22	48390985	0.521457	66.8346244848566
chr22	48391096	0.810552	66.8346823665836
chr22	48391895	0.810416	66.8353299976316
chr22	48392692	0.609786	66.83597589918361
chr22	48394723	0.570411	66.8372143745496
chr22	48394776	0.533152	66.8372446063326
chr22	48394830	0.533924	66.83727339654061
chr22	48394975	0.534054	66.83735081552061
chr22	48395311	0.499913	66.83753025766461
chr22	48396195	0.4972549999999999	66.83797218075661
chr22	48396713	0.422508	66.83822975884661
chr22	48398076	0.421578	66.83880563725062
chr22	48402074	6.561149	66.84049110609462
chr22	48402150	6.562573	66.84098975341861
chr22	48402198	0.338658	66.84130475692261
chr22	48403625	0.338817	66.8417880218886
chr22	48404229	0.414504	66.8419926673566
chr22	48404268	0.472318	66.84200883301261
chr22	48404356	0.953576	66.84205039699661
chr22	48404949	0.953948	66.84261586756462
chr22	48405253	0.336882	66.84290586775661
chr22	48405749	0.336849	66.84307296122861
chr22	48405854	0.336238	66.84310833037361
chr22	48406006	0.336255	66.8431594385496
chr22	48406372	0.987294	66.84328250787961
chr22	48407170	0.988249	66.8440703684916
chr22	48407368	0.988181	66.8442660417936
chr22	48407438	0.636419	66.8443352144636
chr22	48407507	0.335481	66.8443791273746
chr22	48407531	0.333595	66.8443871789186
chr22	48407632	0.333595	66.8444208720136
chr22	48407702	0.322341	66.8444442236636
chr22	48408100	0.2971029999999999	66.8445725153816
chr22	48408535	0.244149	66.8447017551866
chr22	48409313	0.052729	66.8448917031086
chr22	48409352	0.052729	66.8448937595396
chr22	48410112	0.052116	66.8449338335796
chr22	48410548	0.051717	66.84495655615561
chr22	48410574	0.051717	66.84495790079761
chr22	48410933	0.051539	66.84497646720061
chr22	48410990	0.05138	66.8449794049236
chr22	48411215	0.051266	66.8449909654236
chr22	48411593	0.051273	66.84501034397161
chr22	48411673	0.05205	66.84501444581161
chr22	48411705	0.05312	66.84501611141161
chr22	48412265	0.1468	66.84504585861161
chr22	48412397	0.321035	66.84506523621161
chr22	48412539	0.789078	66.84511082318161
chr22	48412919	0.645386	66.84541067282161
chr22	48413048	0.473331	66.84549392761562
chr22	48413100	0.282296	66.84551854082763
chr22	48413550	0.266091	66.84564557402763
chr22	48413824	0.262157	66.84571848296163
chr22	48414261	11.114341	66.84583304557063
chr22	48414307	49.775444	66.84634430525662
chr22	48414581	49.775444	66.85998277691262
chr22	48415079	49.775444	66.88477094802461
chr22	48415256	49.776555	66.8935812016126
chr22	48415283	49.751528	66.89492516859761
chr22	48415612	46.355004	66.91129342130961
chr22	48415741	38.64215	66.9172732168256
chr22	48416134	38.569464	66.9324595817756
chr22	48416429	6.41311	66.9438375736556
chr22	48417059	6.28808	66.9478778329556
chr22	48417149	6.283204	66.9484437601556
chr22	48417646	6.208628	66.9515665125436
chr22	48418271	6.201476	66.95544690504359
chr22	48418708	6.167926	66.95815695005558
chr22	48419013	6.118271	66.96003816748558
chr22	48419232	6.115906	66.96137806883458
chr22	48419499	6.095427	66.96301101573658
chr22	48419940	6.085261	66.96569909904359
chr22	48420424	6.070588999999999	66.9686443653676
chr22	48420479	6.01827	66.96897824776259
chr22	48420623	4.796469	66.96984487864259
chr22	48420747	4.79487	66.97043964079859
chr22	48420954	4.019358	66.97143217888859
chr22	48421648	3.971714	66.97422161334059
chr22	48422204	3.970181	66.9764298863246
chr22	48422910	3.969445	66.97923283411059
chr22	48423107	3.962516	66.98001481477559
chr22	48423224	3.962516	66.98047842914758
chr22	48423390	3.953925	66.98113620680358
chr22	48423429	3.944199	66.98129040987858
chr22	48423586	3.8615210000000006	66.98190964912158
chr22	48423865	3.847669	66.98298701348058
chr22	48424206	3.847072	66.98429906860959
chr22	48424211	1.321826	66.98431830396959
chr22	48424280	1.14666	66.98440950996358
chr22	48424491	0.814957	66.98465145522358
chr22	48424795	0.815157	66.98489920215158
chr22	48424945	0.818608	66.98502147570159
chr22	48425027	0.8212509999999998	66.98508860155759
chr22	48425257	0.821687	66.9852774892876
chr22	48425537	0.923948	66.9855075616476
chr22	48426042	1.926711	66.9859741553876
chr22	48426310	2.578313	66.98649051393559
chr22	48426578	2.609887	66.98718150181959
chr22	48426684	2.607647	66.98745814984159
chr22	48426729	2.574847	66.98757549395658
chr22	48426807	2.199402	66.98777633202258
chr22	48427026	2.89943	66.98825800106057
chr22	48427368	2.275576	66.98924960612057
chr22	48427380	1.6504579999999998	66.98927691303257
chr22	48427545	1.049207	66.98954923860256
chr22	48427816	0.991068	66.98983357369957
chr22	48427854	0.80572	66.98987123428357
chr22	48428159	0.790738	66.99011697888356
chr22	48428409	0.790724	66.99031466338356
chr22	48428654	0.560476	66.99050839076355
chr22	48428755	0.41001	66.99056499883955
chr22	48428852	0.255598	66.99060476980955
chr22	48429179	0.725817	66.99068835035555
chr22	48430160	0.620992	66.99140037683256
chr22	48430183	0.427962	66.99141465964856
chr22	48430207	0.424888	66.99142493073656
chr22	48430338	0.722776	66.99148059106456
chr22	48431475	0.723327	66.99230238737655
chr22	48431879	2.237578	66.99259461148455
chr22	48432054	2.460196	66.99298618763454
chr22	48432098	2.652378	66.99309443625854
chr22	48432356	2.599128	66.99377874978255
chr22	48432411	2.01993	66.99392170182254
chr22	48432453	1.070604	66.99400653888254
chr22	48432963	1.009097	66.99455254692255
chr22	48433366	1.69399	66.99495921301354
chr22	48433574	1.7867730000000002	66.99531156293355
chr22	48433619	1.855238	66.99539196771855
chr22	48433799	1.834267	66.99572591055855
chr22	48433837	1.810152	66.99579561270455
chr22	48433978	1.590731	66.99605084413656
chr22	48434200	1.484608	66.99640398641856
chr22	48434232	1.359119	66.99645149387456
chr22	48434304	1.251418	66.99654935044256
chr22	48434404	1.090597	66.99667449224256
chr22	48434438	1.010358	66.99671157254056
chr22	48434582	0.939398	66.99685706409257
chr22	48434743	0.879613	66.99700830717056
chr22	48434785	0.879286	66.99704525091656
chr22	48434913	0.882226	66.99715779952456
chr22	48435146	0.886491	66.99736335818255
chr22	48435529	0.933481	66.99770288423555
chr22	48436170	0.902068	66.99830124555655
chr22	48436282	1.068237	66.99840227717254
chr22	48436516	1.058271	66.99865224463055
chr22	48436981	1.068664	66.99914434064554
chr22	48437092	1.107047	66.99926296234955
chr22	48437096	1.156392	66.99926739053755
chr22	48437141	1.225529	66.99931942817756
chr22	48437890	8.411788	67.00023734939856
chr22	48438076	8.533779	67.00180194196656
chr22	48438111	8.606698	67.00210062423156
chr22	48438387	9.264731	67.00447607287956
chr22	48438711	34.463018	67.00747784572356
chr22	48439023	34.466099	67.01823030733955
chr22	48439062	34.466099	67.01957448520055
chr22	48439197	34.469096	67.02422740856555
chr22	48439217	34.472031	67.02491679048555
chr22	48439653	33.418186	67.03994659600154
chr22	48439932	20.224357	67.04927026989554
chr22	48439962	17.949424	67.04987700060555
chr22	48439995	17.949424	67.05046933159755
chr22	48440033	18.065838	67.05115140970956
chr22	48440100	18.065838	67.05236182085557
chr22	48440205	18.065838	67.05425873384557
chr22	48440230	18.113885	67.05471037979557
chr22	48440279	18.127499	67.05559796016057
chr22	48440472	18.127499	67.05909656746756
chr22	48440613	18.127499	67.06165254482656
chr22	48441155	18.051278	67.07147764928456
chr22	48441304	17.768724	67.07416728970657
chr22	48441537	13.677683	67.07830740239856
chr22	48441552	11.128225	67.07851256764357
chr22	48441615	9.982585	67.07921364581857
chr22	48441707	9.369947	67.08013204363857
chr22	48441838	9.356308	67.08135950669558
chr22	48441874	9.355828	67.08169633378358
chr22	48441901	9.360072	67.08194894113959
chr22	48441995	9.351006	67.08282878790759
chr22	48442055	8.509828	67.08338984826759
chr22	48442095	1.318308	67.08373024138758
chr22	48442533	0.504017	67.08430766029159
chr22	48442844	0.4622579999999999	67.08446440957859
chr22	48442990	0.458653	67.08453189924658
chr22	48443003	0.458731	67.08453786173558
chr22	48443448	0.775297	67.08474199703058
chr22	48443733	1.426113	67.08496295667558
chr22	48444593	2.289723	67.08618941385558
chr22	48444616	3.097646	67.08624207748458
chr22	48444644	3.097867	67.08632881157259
chr22	48444895	3.115476	67.08710637618958
chr22	48445048	3.138823	67.08758304401758
chr22	48445115	3.199182	67.08779334515857
chr22	48445245	4.034392	67.08820923881858
chr22	48445293	6.951079000000001	67.08840288963458
chr22	48446524	10.93185	67.09695966788358
chr22	48446566	12.769292	67.09741880558359
chr22	48446642	12.769292	67.09838927177559
chr22	48446653	12.769292	67.09852973398759
chr22	48446736	12.769292	67.09958958522358
chr22	48446965	2.917024	67.10251375309159
chr22	48447234	2.791419	67.10329843254759
chr22	48447307	2.761299	67.10350220613459
chr22	48447383	2.732078	67.1037120648586
chr22	48447636	2.103077	67.10440328059259
chr22	48447666	1.12559	67.10446637290259
chr22	48447716	0.815665	67.1045226524026
chr22	48448329	0.553054	67.10502265504759
chr22	48448373	0.415705	67.10504698942358
chr22	48448796	0.415612	67.10522283263859
chr22	48448939	0.4174909999999999	67.10528226515459
chr22	48448960	0.41949	67.10529103246559
chr22	48449174	0.423143	67.10538080332559
chr22	48449227	1.616818	67.10540322990458
chr22	48449675	1.089987	67.10612756436858
chr22	48449692	0.457181	67.10614609414758
chr22	48449776	0.384512	67.10618449735158
chr22	48449814	0.370481	67.10619910880757
chr22	48449956	0.370312	67.10625171710957
chr22	48450267	0.369608	67.10636688414158
chr22	48450787	0.375899	67.10655908030158
chr22	48451055	0.382146	67.10665982123358
chr22	48451267	0.382146	67.10674083618558
chr22	48451445	0.839146	67.10680885817358
chr22	48451519	0.842683	67.10687095497758
chr22	48451705	1.4288629999999998	67.10702769401558
chr22	48452098	0.569932	67.10758923717458
chr22	48452320	0.389617	67.10771576207858
chr22	48452737	0.38775	67.10787823236758
chr22	48452779	0.387944	67.10789451786758
chr22	48452948	0.389061	67.10796008040357
chr22	48453233	0.452131	67.10807096278857
chr22	48453285	0.541868	67.10809447360057
chr22	48453534	0.992119	67.10822939873258
chr22	48453645	1.25056	67.10833952394158
chr22	48454133	1.332275	67.10894979722158
chr22	48454383	1.449245	67.10928286597158
chr22	48454862	1.173107	67.10997705432658
chr22	48454969	1.102644	67.11010257677557
chr22	48455047	1.104903	67.11018858300757
chr22	48455130	1.14044	67.11028028995656
chr22	48455162	1.179588	67.11031678403657
chr22	48455266	1.234803	67.11043946118858
chr22	48455467	1.334231	67.11068765659158
chr22	48456605	1.384356	67.11220601146958
chr22	48456707	1.504061	67.11234721578158
chr22	48456751	1.642962	67.11241339446558
chr22	48457937	1.296918	67.11436194739758
chr22	48458034	0.94955	67.11448774844358
chr22	48458172	0.8023499999999999	67.11461878634358
chr22	48459600	2.491864	67.11576454214358
chr22	48459727	8.420139	67.11608100887157
chr22	48461672	8.791688	67.13245817922657
chr22	48462411	8.772908	67.13895523665857
chr22	48462668	3.927734	67.14120987401458
chr22	48463357	3.125982	67.14391608274057
chr22	48464361	2.332013	67.14705456866858
chr22	48464590	1.873726	67.14758859964557
chr22	48464615	1.563415	67.14763544279558
chr22	48464663	1.097857	67.14771048671558
chr22	48464870	0.565554	67.14793774311458
chr22	48464939	0.280149	67.14797676634058
chr22	48465241	0.270999	67.14806137133857
chr22	48465416	0.270307	67.14810879616357
chr22	48466017	0.272305	67.14827125067058
chr22	48466517	0.294066	67.14840740317058
chr22	48466746	0.398125	67.14847474428458
chr22	48467302	0.539541	67.14869610178458
chr22	48468486	0.713292	67.14933491832858
chr22	48468680	0.754284	67.14947329697658
chr22	48468866	0.9198	67.14961359380058
chr22	48469089	0.916311	67.14981870920057
chr22	48469284	0.988877	67.14999738984558
chr22	48469462	0.988713	67.15017340995158
chr22	48471219	0.987254	67.15191057869258
chr22	48471605	0.988969	67.15229165873657
chr22	48472061	1.10548	67.15274262860058
chr22	48473100	1.149564	67.15389122232058
chr22	48473454	1.15728	67.15429816797658
chr22	48473920	1.162877	67.15483746045658
chr22	48473993	1.168406	67.15492235047758
chr22	48475135	1.170724	67.15625667012958
chr22	48475271	1.292212	67.15641588859359
chr22	48475332	1.447301	67.15649471352559
chr22	48475466	1.447949	67.15668865185958
chr22	48475812	1.49907	67.15718964221358
chr22	48476155	1.500028	67.15770382322359
chr22	48476369	1.336302	67.15802482921559
chr22	48476381	1.194116	67.15804086483959
chr22	48476839	0.879421	67.1585877699676
chr22	48476880	0.602163	67.15862382622859
chr22	48477553	0.592083	67.15902908192759
chr22	48477573	0.591218	67.15904092358758
chr22	48477733	0.586253	67.15913551846758
chr22	48478107	0.585543	67.15935477708958
chr22	48479887	0.2722529999999999	67.16039704362957
chr22	48481804	0.273706	67.16091895263057
chr22	48482724	0.280101	67.16117076215056
chr22	48485476	0.722891	67.16194160010257
chr22	48487269	0.863976	67.16323774366556
chr22	48488093	0.863935	67.16394965988957
chr22	48492443	0.531709	67.16770777713957
chr22	48492539	0.542919	67.16775882120356
chr22	48493358	1.219477	67.16820347186456
chr22	48493887	1.238272	67.16884857519756
chr22	48494371	0.601594	67.16944789884556
chr22	48494523	0.490491	67.16953934113356
chr22	48495707	0.49399	67.17012008247755
chr22	48496044	0.498815	67.17028655710756
chr22	48496502	0.527096	67.17051501437756
chr22	48496661	0.57258	67.17059882264155
chr22	48498802	0.798022	67.17182471642155
chr22	48499527	1.280337	67.17240328237155
chr22	48499962	1.454504	67.17296022896655
chr22	48500768	1.588599	67.17413255919054
chr22	48501121	1.586606	67.17469333463754
chr22	48501198	1.609212	67.17481550329954
chr22	48501770	1.315529	67.17573597256354
chr22	48502069	0.169124	67.17612931573454
chr22	48502843	0.143204	67.17626021771054
chr22	48502938	0.132029	67.17627382209054
chr22	48503032	0.121642	67.17628623281654
chr22	48503045	0.120836	67.17628781416254
chr22	48503383	0.1207	67.17632865673053
chr22	48503607	0.121734	67.17635569353054
chr22	48504509	0.690543	67.17646549759854
chr22	48505007	1.339569	67.17680938801254
chr22	48505116	1.606228	67.17695540103354
chr22	48505437	2.39684	67.17747100022154
chr22	48505811	2.436358	67.17836741838154
chr22	48505920	2.430584	67.17863298140354
chr22	48506305	13.762963999999998	67.17956875624354
chr22	48506909	72.358983	67.18788158649954
chr22	48507711	72.358983	67.24591349086555
chr22	48508540	72.358983	67.30589908777254
chr22	48509199	13.147594	67.35358365756954
chr22	48509212	3.179973	67.35375457629155
chr22	48510483	3.086685	67.35779632197455
chr22	48510866	2.708429	67.35897852232955
chr22	48510942	2.452387	67.35918436293355
chr22	48511096	2.31198	67.35956203053155
chr22	48511733	1.790401	67.36103476179154
chr22	48511943	0.988925	67.36141074600154
chr22	48511995	0.985532	67.36146217010153
chr22	48512272	0.973983	67.36173516246554
chr22	48513157	0.963042	67.36259713742054
chr22	48513190	0.953846	67.36262891780653
chr22	48513270	0.951887	67.36270522548654
chr22	48513915	0.83447	67.36331919260154
chr22	48514585	0.840462	67.36387828750154
chr22	48514793	0.8461770000000001	67.36405310359754
chr22	48515446	0.852729	67.36460565717854
chr22	48515665	0.825478	67.36479240482954
chr22	48515790	1.35141	67.36489558957955
chr22	48516016	0.432005	67.36520100823955
chr22	48516471	0.473848	67.36539757051455
chr22	48516668	0.539041	67.36549091857054
chr22	48517018	0.607416	67.36567958292055
chr22	48517199	0.671404	67.36578952521656
chr22	48517372	0.661334	67.36590567810856
chr22	48518599	0.626863	67.36671713492656
chr22	48518717	0.420925	67.36679110476057
chr22	48518857	0.266351	67.36685003426057
chr22	48518999	0.268827	67.36688785610257
chr22	48519386	0.264884	67.36699189215156
chr22	48519581	0.256385	67.36704354453155
chr22	48519759	0.243264	67.36708918106156
chr22	48520195	0.238734	67.36719524416556
chr22	48520366	0.235437	67.36723606767956
chr22	48521218	0.233981	67.36743666000356
chr22	48521425	0.233037	67.36748509407056
chr22	48521755	0.232478	67.36756199628056
chr22	48522012	0.227984	67.36762174312656
chr22	48523017	0.22708	67.36785086704656
chr22	48523391	0.227632	67.36793579496656
chr22	48524187	0.236685	67.36811699003856
chr22	48524912	0.271792	67.36828858666355
chr22	48525082	0.326885	67.36833479130355
chr22	48525707	0.35076	67.36853909442856
chr22	48525853	0.386858	67.36859030538855
chr22	48525921	0.425324	67.36861661173255
chr22	48526013	0.4712430000000001	67.36865574154055
chr22	48527207	0.570489	67.36921840568255
chr22	48527311	0.74132	67.36927773653855
chr22	48527852	0.81624	67.36967879065855
chr22	48527899	0.816802	67.36971715393855
